datetime,weather_main,weather_desc,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_angle,clouds,maximum_severity,total_impacting,total_delays_free_flow,total_delays_typical,Car_0.9,Car_0.7,Car_0.5,Car_0.3,Car_0.1,Taxi_0.9,Taxi_0.7,Taxi_0.5,Taxi_0.3,Taxi_0.1,Land vehicle_0.9,Land vehicle_0.7,Land vehicle_0.5,Land vehicle_0.3,Land vehicle_0.1,Van_0.9,Van_0.7,Van_0.5,Van_0.3,Van_0.1,Truck_0.9,Truck_0.7,Truck_0.5,Truck_0.3,Truck_0.1,Vehicle_0.9,Vehicle_0.7,Vehicle_0.5,Vehicle_0.3,Vehicle_0.1,Bus_0.9,Bus_0.7,Bus_0.5,Bus_0.3,Bus_0.1,Motorcycle_0.9,Motorcycle_0.7,Motorcycle_0.5,Motorcycle_0.3,Motorcycle_0.1,Ambulance_0.9,Ambulance_0.7,Ambulance_0.5,Ambulance_0.3,Ambulance_0.1
12/04/2022 19:02:01,Clouds,overcast clouds,11.04,10.37,9.53,13.13,1015,83,10000,3.09,250,100,2,16,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,1,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:07:01,Clouds,broken clouds,11.61,10.89,9.92,14.24,1015,79,10000,4.12,280,75,2,16,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:12:01,Clouds,broken clouds,11.61,10.89,9.92,14.24,1015,79,10000,4.12,280,75,2,16,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:17:01,Clouds,broken clouds,12.14,11.45,9.88,14.84,1015,78,10000,4.12,280,75,2,16,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:22:01,Clouds,broken clouds,12.14,11.45,9.88,14.84,1015,78,10000,4.12,280,75,2,17,0.0,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:27:01,Clouds,broken clouds,12.14,11.45,9.88,14.84,1015,78,10000,4.12,280,75,2,17,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:32:01,Clouds,broken clouds,12.98,12.32,10.44,16.49,1015,76,10000,4.12,280,75,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:37:01,Clouds,broken clouds,12.98,12.32,10.44,16.49,1015,76,10000,4.12,280,75,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:42:01,Clouds,broken clouds,12.98,12.32,10.44,16.49,1015,76,10000,4.12,280,75,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:47:01,Clouds,broken clouds,13.48,12.87,10.48,17.36,1016,76,10000,4.12,280,75,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:52:01,Clouds,overcast clouds,14.77,14.26,12.1,18.08,1016,75,10000,1.79,320,97,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 19:57:01,Clouds,overcast clouds,14.77,14.26,12.1,18.08,1016,75,10000,1.79,320,97,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:02:01,Clouds,overcast clouds,14.77,14.26,12.1,18.08,1016,75,10000,1.79,320,97,2,16,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:07:01,Clear,clear sky,15.27,14.71,12.7,18.38,1016,71,10000,6.17,310,0,2,17,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:12:01,Clear,clear sky,15.27,14.71,12.7,18.38,1016,71,10000,6.17,310,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:17:01,Clear,clear sky,15.83,15.27,13.25,18.82,1016,69,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:22:01,Clear,clear sky,15.83,15.27,13.25,18.82,1016,69,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:27:01,Clear,clear sky,16.04,15.42,13.77,18.78,1016,66,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:32:01,Clear,clear sky,16.04,15.42,13.77,18.78,1016,66,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,1,4,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:37:01,Clear,clear sky,16.62,16.01,13.89,19.34,1016,64,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:42:01,Clear,clear sky,16.62,16.01,13.89,19.34,1016,64,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:47:01,Clear,clear sky,16.88,16.29,14.19,19.38,1016,64,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:52:01,Clear,clear sky,16.88,16.29,14.19,19.38,1016,64,10000,5.66,330,0,2,17,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 20:57:01,Clouds,broken clouds,17.38,16.82,14.71,19.89,1016,63,10000,3.13,313,80,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:02:01,Clouds,broken clouds,17.38,16.82,14.71,19.89,1016,63,10000,3.13,313,80,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:07:01,Clouds,broken clouds,17.38,16.82,14.71,19.89,1016,63,10000,3.13,313,80,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:12:08,Clear,clear sky,17.57,16.9,14.99,20.38,1017,58,10000,5.66,340,0,2,17,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:17:08,Clear,clear sky,17.57,16.9,14.99,20.38,1017,58,10000,5.66,340,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:22:08,Clear,clear sky,17.57,16.9,14.99,20.38,1017,58,10000,5.66,340,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:27:08,Clear,clear sky,18.23,17.6,15.83,20.38,1017,57,10000,5.66,340,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:32:08,Clear,clear sky,18.23,17.6,15.83,20.38,1017,57,10000,5.66,340,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:37:08,Clear,clear sky,18.23,17.6,15.83,20.38,1017,57,10000,5.66,340,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:42:08,Clear,clear sky,18.69,18.08,16.38,21.41,1016,56,10000,4.63,360,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:47:08,Clear,clear sky,18.69,18.08,16.38,21.41,1016,56,10000,4.63,360,0,2,17,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:52:08,Clear,clear sky,18.69,18.08,16.38,21.41,1016,56,10000,4.63,360,0,2,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 21:57:08,Clouds,broken clouds,19.31,18.78,16.94,21.57,1016,57,10000,2.68,276,66,2,17,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:02:08,Clouds,broken clouds,19.31,18.78,16.94,21.57,1016,57,10000,2.68,276,66,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:07:08,Clouds,broken clouds,19.31,18.78,16.94,21.57,1016,57,10000,2.68,276,66,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:12:08,Clear,clear sky,19.53,18.9,17.1,21.9,1017,52,10000,5.66,330,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:17:08,Clear,clear sky,19.53,18.9,17.1,21.9,1017,52,10000,5.66,330,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:22:08,Clear,clear sky,19.53,18.9,17.1,21.9,1017,52,10000,5.66,330,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:27:08,Clear,clear sky,19.91,19.26,17.66,21.97,1016,50,10000,5.66,330,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:32:08,Clear,clear sky,19.91,19.26,17.66,21.97,1016,50,10000,5.66,330,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:37:08,Clear,clear sky,19.91,19.26,17.66,21.97,1016,50,10000,5.66,330,0,2,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:42:08,Clear,clear sky,20.1,19.47,17.66,22.3,1016,50,10000,5.66,330,0,2,15,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:47:08,Clear,clear sky,20.1,19.47,17.66,22.3,1016,50,10000,5.66,330,0,2,15,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:52:08,Clear,clear sky,20.1,19.47,17.66,22.3,1016,50,10000,5.66,330,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 22:57:08,Clear,clear sky,20.58,20,18.22,22.06,1015,50,10000,2.68,346,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:02:08,Clear,clear sky,20.58,20,18.22,22.06,1015,50,10000,2.68,346,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:07:08,Clouds,few clouds,20.69,20.04,18.21,23.08,1016,47,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:12:08,Clouds,few clouds,20.69,20.04,18.21,23.08,1016,47,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:17:08,Clouds,few clouds,20.69,20.04,18.21,23.08,1016,47,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:22:08,Clouds,few clouds,20.85,20.19,18.77,23.14,1016,46,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:27:08,Clouds,few clouds,20.85,20.19,18.77,23.14,1016,46,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:32:08,Clouds,few clouds,20.85,20.19,18.77,23.14,1016,46,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:37:08,Clouds,few clouds,20.94,20.29,18.81,23.17,1015,46,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:42:08,Clouds,few clouds,20.94,20.29,18.81,23.17,1015,46,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:47:38,Clouds,few clouds,21.15,20.5,18.81,22.92,1015,45,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:52:38,Clouds,few clouds,21.15,20.5,18.81,22.92,1015,45,10000,4.63,300,20,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2022 23:57:38,Clear,clear sky,21.41,20.78,19.32,22.89,1015,45,10000,1.79,350,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:02:38,Clear,clear sky,21.41,20.78,19.32,22.89,1015,45,10000,1.79,350,0,2,12,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:07:38,Clear,clear sky,21.41,20.78,19.32,22.89,1015,45,10000,1.79,350,0,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:12:38,Clouds,few clouds,21.44,20.76,19.32,23.23,1016,43,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:17:38,Clouds,few clouds,21.57,20.91,19.32,23.23,1015,43,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:22:38,Clouds,few clouds,21.57,20.91,19.32,23.23,1015,43,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:27:38,Clouds,few clouds,21.57,20.91,19.32,23.23,1015,43,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:32:38,Clouds,few clouds,21.63,20.95,19.33,23.44,1016,42,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:37:38,Clouds,few clouds,21.63,20.95,19.33,23.44,1016,42,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:42:38,Clouds,few clouds,21.63,20.95,19.33,23.44,1016,42,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:47:38,Clouds,few clouds,21.75,21.02,19.32,23.44,1015,40,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:52:38,Clouds,few clouds,21.75,21.02,19.32,23.44,1015,40,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 00:57:38,Clouds,few clouds,21.75,21.02,19.32,23.44,1015,40,10000,5.14,290,20,2,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:02:38,Clear,clear sky,21.68,20.92,18.78,23.51,1016,39,10000,5.66,300,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:07:38,Clear,clear sky,21.68,20.92,18.78,23.51,1016,39,10000,5.66,300,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:12:38,Clear,clear sky,21.68,20.92,18.78,23.51,1016,39,10000,5.66,300,0,2,13,0.0,0.0,0,0,0,0,2,0,1,2,2,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:17:38,Clear,clear sky,21.79,21.04,18.93,23.55,1016,39,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:22:38,Clear,clear sky,21.79,21.04,18.93,23.55,1016,39,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:27:38,Clear,clear sky,21.72,20.94,18.78,23.44,1016,38,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:32:38,Clear,clear sky,21.72,20.94,18.78,23.44,1016,38,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:37:38,Clear,clear sky,21.72,20.94,18.78,23.44,1016,38,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:42:38,Clear,clear sky,21.75,20.97,18.93,23.26,1016,38,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:47:38,Clear,clear sky,21.75,20.97,18.93,23.26,1016,38,10000,6.69,310,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:52:38,Clear,clear sky,21.86,21.09,19.36,23.26,1016,38,10000,5.36,300,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 01:57:38,Clear,clear sky,21.71,20.93,18.79,22.92,1016,38,10000,5.36,300,7,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 02:02:38,Clear,clear sky,21.71,20.93,18.79,22.92,1016,38,10000,5.36,300,7,2,11,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 02:07:38,Clear,clear sky,21.71,20.93,18.79,22.92,1016,38,10000,5.36,300,7,2,11,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
